Date,Rainfall_mm
2021-09-01,3.8954349276002334
2021-09-02,5.6032212142279185
2021-09-03,9.706534545072287
2021-09-04,10.197911250661464
2021-09-05,15.704194231876645
2021-09-06,14.148114827367058
2021-09-07,15.7260131292666
2021-09-08,13.400376587660741
2021-09-09,6.457618268233711
2021-09-10,3.2451448494001576
2021-09-11,3.5145823916933243
2021-09-12,8.064047981202062
2021-09-13,9.742344169998946
2021-09-14,9.2061495234164
2021-09-15,3.0383736103827106
2021-09-16,1.199625803279164
2021-09-17,0.47679815543950466
2021-09-18,0.30155170676500903
2021-09-19,0.7350489181209949
2021-09-20,2.930095299551992
2021-09-21,9.43867594005027
2021-09-22,9.039943253688946
2021-09-23,7.495160651906137
2021-09-24,8.548742561722579
2021-09-25,3.900911759463665
2021-09-26,6.108600397337822
2021-09-27,3.4570157535212194
2021-09-28,13.885805896132428
2021-09-29,5.627159381811709
2021-09-30,3.8729880964248506
2021-10-01,3.352219762321076
2021-10-02,12.03571991584655
2021-10-03,5.357290320476328
2021-10-04,3.7557115919510093
2021-10-05,7.7368072952022375
2021-10-06,10.675779967204384
2021-10-07,12.092321363210246
2021-10-08,6.653292622727652
2021-10-09,11.477154559064386
2021-10-10,11.332539597499197
2021-10-11,6.749504008087451
2021-10-12,12.21752767737253
2021-10-13,10.215313977440415
2021-10-14,2.011964007753177
2021-10-15,1.5600797130280863
2021-10-16,2.0311009172836076
2021-10-17,8.759044834372142
2021-10-18,1.9682010161164014
2021-10-19,0.6734974718774143
2021-10-20,0.3648583924100883
2021-10-21,5.655267621862931
2021-10-22,5.343837449030167
2021-10-23,2.827829593212168
2021-10-24,8.171104756413378
2021-10-25,4.606443666731534
2021-10-26,1.6230151123650696
2021-10-27,0.8049487008348756
2021-10-28,0.3433023508962082
2021-10-29,0.11314080898528514
2021-10-30,2.8673363151028752
2021-10-31,1.2921619425811197
2021-11-01,2.390005087992851
2021-11-02,3.64088225044796
2021-11-03,3.4244775308997952
2021-11-04,4.294180614414854
2021-11-05,5.974301482712769
2021-11-06,5.373294691690177
2021-11-07,3.18093888896207
2021-11-08,1.0631051583323574
2021-11-09,1.2457863388960992
2021-11-10,0.42170728300360666
2021-11-11,0.6974833392794582
2021-11-12,7.831274751357842
2021-11-13,4.16868085362881
2021-11-14,7.828531435839292
2021-11-15,7.651782907869505
2021-11-16,6.852793340274281
2021-11-17,11.653586794905689
2021-11-18,6.540411784367609
2021-11-19,22.90719028208675
2021-11-20,13.545196319390358
2021-11-21,10.699339770064082
2021-11-22,2.922658164297109
2021-11-23,2.88594689556276
2021-11-24,2.6261950968292314
2021-11-25,1.8630760368769583
2021-11-26,0.5253350083729711
2021-11-27,0.4107239971990171
2021-11-28,0.41771160739649466
2021-11-29,1.1112439209946257
2021-11-30,2.9034906919991625
2021-12-01,2.188819594208853
2021-12-02,10.538015179943455
2021-12-03,3.7472523784777825
2021-12-04,3.746405949573154
2021-12-05,1.8032443566598755
2021-12-06,0.39810274627761566
2021-12-07,0.42346987106661865
2021-12-08,0.008377000365568243
2021-12-09,0.016759884854157765
2021-12-10,1.3906890448128832
2021-12-11,0.03307823527712321
2021-12-12,0.21720844964780237
2021-12-13,0.09319716040045023
2021-12-14,0.40827063778820244
2021-12-15,0.08752319563612126
2021-12-16,0.059358398011629135
2021-12-17,0.0
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.004412019841264987
2021-12-31,0.1904936560659089
